province,province_code,district,district_code,ward,ward_code,lat,long
hà giang,20000,hoàng su phì,20600,tụ nhân,20616,22.737065,104.66030745
hà giang,20000,hoàng su phì,20600,nàng đôn,20617,22.7092298,104.597075
hà giang,20000,hoàng su phì,20600,pờ ly ngài,20618,22.703765,104.61743825
hà giang,20000,hoàng su phì,20600,sán xả hồ,20619,22.700976,104.64280135
hà giang,20000,hoàng su phì,20600,bản luốc,20620,22.6937297,104.66361515
hà giang,20000,hoàng su phì,20600,hồ thầu,20621,22.63028295,104.63234155
hà giang,20000,hoàng su phì,20600,nậm khòa,20622,22.56994645,104.669657
hà giang,20000,hoàng su phì,20600,thông nguyên,20623,22.57711835,104.74820135
hà giang,20000,hoàng su phì,20600,nậm tỵ,20624,22.60402,104.7639475
hà giang,20000,hoàng su phì,20600,nam sơn,20625,22.6260895,104.698739
hà giang,20000,hoàng su phì,20600,bản péo,20626,22.6547185,104.737821
hà giang,20000,hoàng su phì,20600,nậm dịch,20627,22.66700365,104.69743255
hà giang,20000,hoàng su phì,20600,ngàm đăng vài,20628,22.7110855,104.711609
hà giang,20000,hoàng su phì,20600,bản nhùng,20629,22.7064025,104.75387345
hà giang,20000,hoàng su phì,20600,tả sử choóng,20630,22.675924,104.76418895
hà giang,20000,xín mần,20700,cốc pài,20706,22.6893875,104.4377795
hà giang,20000,xín mần,20700,thèn phàng,20707,22.721532,104.49940345
hà giang,20000,xín mần,20700,bản díu,20708,22.746114,104.56470615
hà giang,20000,xín mần,20700,nàn xỉn,20709,22.781706,104.55148045
hà giang,20000,xín mần,20700,xín mần,20710,22.7609375,104.49900445
hà giang,20000,xín mần,20700,chí cà,20711,22.733091,104.45245845
hà giang,20000,xín mần,20700,pà vầy sủ,20712,22.700722,104.3849075
hà giang,20000,xín mần,20700,nàn ma,20713,22.65495595,104.4273035
hà giang,20000,xín mần,20700,bản ngò,20714,22.64101045,104.4582234
hà giang,20000,xín mần,20700,nấm dẩn,20715,22.59832895,104.497513
hà giang,20000,xín mần,20700,nà chì,20716,22.52630405,104.4727277
hà giang,20000,xín mần,20700,khuôn lùng,20717,22.50259995,104.53667165
hà giang,20000,xín mần,20700,quảng nguyên,20718,22.5893128,104.5649529
hà giang,20000,xín mần,20700,chế là,20719,22.62771645,104.5159439
hà giang,20000,xín mần,20700,tả nhìu,20720,22.67109995,104.485935
hà giang,20000,xín mần,20700,cốc rế,20721,22.6750031,104.51731685
hà giang,20000,xín mần,20700,thu tà,20722,22.6642765,104.569668
hà giang,20000,xín mần,20700,ngán chiên,20723,22.7035909,104.5515204
hà giang,20000,xín mần,20700,trung thịnh,20724,22.70507995,104.5773255
hà giang,20000,quang bình,20750,yên bình,20756,22.40145875,104.60044385
hà giang,20000,quang bình,20750,tân bắc,20757,22.428334,104.682873
hà giang,20000,quang bình,20750,tân trịnh,20758,22.41798345,104.742185
hà giang,20000,quang bình,20750,xuân minh,20759,22.5000336,104.75301305
hà giang,20000,quang bình,20750,tiên nguyên,20760,22.5016359,104.6691084
hà giang,20000,quang bình,20750,tân nam,20761,22.4925445,104.585934
hà giang,20000,quang bình,20750,yên thành,20762,22.425348,104.532963
hà giang,20000,quang bình,20750,bản rịa,20763,22.4504158,104.48307035
hà giang,20000,quang bình,20750,bằng lang,20764,22.3633231,104.6355914
hà giang,20000,quang bình,20750,nà khương,20765,22.2802361,104.57602495
hà giang,20000,quang bình,20750,xuân giang,20766,22.313541,104.64162145
hà giang,20000,quang bình,20750,tiên yên,20767,22.2893915,104.70595125
hà giang,20000,quang bình,20750,vĩ thượng,20768,22.23567245,104.737773
hà giang,20000,quang bình,20750,hương sơn,20769,22.3161136,104.75873495
hà giang,20000,quang bình,20750,yên hà,20770,22.3416165,104.70528595
hà giang,20000,bắc quang,20800,việt quang,20806,22.4275447,104.8037338
hà giang,20000,bắc quang,20800,việt vinh,20807,22.44669075,104.8626566
hà giang,20000,bắc quang,20800,đồng tâm,20808,22.5010082,104.93350985
hà giang,20000,bắc quang,20800,đồng tiến,20809,22.5213909,105.01286905
hà giang,20000,bắc quang,20800,tân thành,20810,22.56465805,104.86150905
hà giang,20000,bắc quang,20800,tân lập,20811,22.5455949,104.8358131
hà giang,20000,bắc quang,20800,tân quang,20812,22.4978706,104.87142145
hà giang,20000,bắc quang,20800,việt hồng,20813,22.36646,104.7889749
hà giang,20000,bắc quang,20800,tiên kiều,20814,22.31446135,104.81643675
hà giang,20000,bắc quang,20800,vĩnh phúc,20815,22.25118545,104.79197495
hà giang,20000,bắc quang,20800,đồng yên,20816,22.2009901,104.78068825
hà giang,20000,bắc quang,20800,đông thành,20817,22.2163745,104.86704295
hà giang,20000,bắc quang,20800,vĩnh hảo,20818,22.28294945,104.86794295
hà giang,20000,bắc quang,20800,vĩnh tuy,20819,22.266617,104.89752535
hà giang,20000,bắc quang,20800,hùng an,20820,22.3498709,104.8520994
hà giang,20000,bắc quang,20800,quang minh,20821,22.39738405,104.8700745
hà giang,20000,bắc quang,20800,vô điếm,20822,22.3677225,104.936171
hà giang,20000,bắc quang,20800,đức xuân,20823,22.31336305,105.01537645
hà giang,20000,bắc quang,20800,liên hiệp,20824,22.38197925,105.03024105
hà giang,20000,bắc quang,20800,hữu sản,20825,22.4386605,105.070501
hà giang,20000,bắc quang,20800,thượng bình,20826,22.47748055,105.0336825
hà giang,20000,bắc quang,20800,kim ngọc,20827,22.4389889,104.9377585
hà giang,20000,bắc quang,20800,bằng hành,20828,22.43682695,104.99860395
hà giang,20000,bắc mê,20900,yên phú,20906,22.76140985,105.33691405
hà giang,20000,bắc mê,20900,giáp trung,20908,22.80429955,105.299369
hà giang,20000,bắc mê,20900,minh sơn,20909,22.84890975,105.2066659
hà giang,20000,bắc mê,20900,yên định,20910,22.79631285,105.11006345
hà giang,20000,bắc mê,20900,minh ngọc,20911,22.74644515,105.1674413
hà giang,20000,bắc mê,20900,lạc nông,20912,22.74424035,105.2565336
hà giang,20000,bắc mê,20900,thượng tân,20913,22.68263255,105.24931705
hà giang,20000,bắc mê,20900,phiêng luông,20914,22.629649,105.3049865
hà giang,20000,bắc mê,20900,yên cường,20915,22.68463445,105.36584455
hà giang,20000,bắc mê,20900,đường hồng,20916,22.6390775,105.4131671
hà giang,20000,bắc mê,20900,đường âm,20917,22.65802995,105.469983
hà giang,20000,bắc mê,20900,phú nam,20918,22.72724495,105.42889205
hà giang,20000,bắc mê,20900,yên phong,20919,22.7753575,105.40905445
cao bằng,21000,cao bằng,21100,hợp giang,21106,22.66602385,106.25735425
cao bằng,21000,cao bằng,21100,sông bằng,21107,22.66458955,106.27488265
cao bằng,21000,cao bằng,21100,ngọc xuân,21108,22.6862551,106.24983065
cao bằng,21000,cao bằng,21100,đề thám,21109,22.6709444,106.2170648
cao bằng,21000,cao bằng,21100,sông hiến,21110,22.6635197,106.2323642
cao bằng,21000,cao bằng,21100,hòa chung,21111,22.64521945,106.2471895
cao bằng,21000,cao bằng,21100,tân giang,21112,22.64429305,106.26536065
cao bằng,21000,cao bằng,21100,duyệt trung,21113,22.628938,106.28997305
cao bằng,21000,cao bằng,21100,vĩnh quang,21114,22.7089416,106.218522
cao bằng,21000,cao bằng,21100,hưng đạo,21115,22.6819325,106.18907545
cao bằng,21000,cao bằng,21100,chu trinh,21116,22.59412225,106.306243
cao bằng,21000,hòa an,21150,nước hai,21156,22.7415144,106.14994525
cao bằng,21000,hòa an,21150,nam tuấn,21157,22.786875,106.1460739
cao bằng,21000,hòa an,21150,dân chủ,21158,22.81081145,106.07228595
cao bằng,21000,hòa an,21150,đức long,21159,22.766387,106.1132305
cao bằng,21000,hòa an,21150,trương lương,21160,22.72696645,106.06841995
cao bằng,21000,hòa an,21150,công trừng,21161,22.708476,106.0308971
cao bằng,21000,hòa an,21150,bình long,21162,22.68705445,106.2082321
cao bằng,21000,hòa an,21150,hồng việt,21163,22.71459805,106.146829
cao bằng,21000,hòa an,21150,hoàng tung,21164,22.6811329,106.15522095
cao bằng,21000,hòa an,21150,bình dương,21165,22.62169085,106.14475245
cao bằng,21000,hòa an,21150,bạch đằng,21166,22.5987976,106.17337705
cao bằng,21000,hòa an,21150,lê chung,21167,22.61253095,106.252418
cao bằng,21000,hòa an,21150,bế triều,21168,22.73209545,106.1894345
cao bằng,21000,hòa an,21150,đại tiến,21169,22.772574,106.2054009
cao bằng,21000,hòa an,21150,đức xuân,21170,15.90254475,105.8065263
cao bằng,21000,hòa an,21150,ngũ lão,21171,22.723801,106.25072955
cao bằng,21000,hòa an,21150,nguyễn huệ,21172,22.72155595,106.306401
cao bằng,21000,hòa an,21150,trưng vương,21173,22.667163,106.3293275
cao bằng,21000,hòa an,21150,quang trung,21174,22.67075445,106.30582405
cao bằng,21000,hòa an,21150,hà trì,21175,22.627955,106.34250645
cao bằng,21000,hòa an,21150,hồng nam,21176,22.5552876,106.3794136
cao bằng,21000,hà quảng,21200,xuân hòa,21206,22.89155015,106.07106685
cao bằng,21000,hà quảng,21200,vần dính,21207,22.90096095,106.0937261
cao bằng,21000,hà quảng,21200,thượng thôn,21208,22.89996075,106.1452889
cao bằng,21000,hà quảng,21200,nội thôn,21209,22.93764195,106.1762524
cao bằng,21000,hà quảng,21200,cải viên,21210,22.96890245,106.1911762
cao bằng,21000,hà quảng,21200,vân an,21211,22.97352595,106.14253555
cao bằng,21000,hà quảng,21200,lũng nặm,21212,22.9629505,106.1000091
cao bằng,21000,hà quảng,21200,kéo yên,21213,22.9564896,106.07462885
cao bằng,21000,hà quảng,21200,trường hà,21214,22.95902075,106.03685255
cao bằng,21000,hà quảng,21200,nà sác,21215,22.93375245,106.0224984
cao bằng,21000,hà quảng,21200,sóc hà,21216,22.9157442,105.9897637
cao bằng,21000,hà quảng,21200,quý quân,21217,22.8582254,106.0217436
cao bằng,21000,hà quảng,21200,đào ngạn,21218,22.84099195,106.09889505
cao bằng,21000,hà quảng,21200,phù ngọc,21219,22.844473,106.1258915
cao bằng,21000,hà quảng,21200,hạ thôn,21220,22.81722545,106.1828179
cao bằng,21000,hà quảng,21200,mã ba,21221,22.84373,106.190078
cao bằng,21000,hà quảng,21200,sĩ hai,21222,22.875563,106.18601845
cao bằng,21000,hà quảng,21200,hồng sĩ,21223,22.87629045,106.16200445
cao bằng,21000,hà quảng,21200,tổng cọt,21224,22.9196574,106.22363085
cao bằng,21000,trà lĩnh,21250,hùng quốc,21256,22.84637535,106.3194394
cao bằng,21000,trà lĩnh,21250,xuân nội,21257,22.826366,106.367512
cao bằng,21000,trà lĩnh,21250,quang trung,21258,22.82727995,106.4131045
cao bằng,21000,trà lĩnh,21250,tri phương,21259,22.8616445,106.3939905
cao bằng,21000,trà lĩnh,21250,quang hán,21260,22.83911105,106.29349
cao bằng,21000,trà lĩnh,21250,cô mười,21261,22.87773255,106.25388615
cao bằng,21000,trà lĩnh,21250,quang vinh,21262,22.8301514,106.24506405
cao bằng,21000,trà lĩnh,21250,lưu ngọc,21263,22.79955,106.267971
cao bằng,21000,trà lĩnh,21250,cao chương,21264,22.79287105,106.3285479
cao bằng,21000,trà lĩnh,21250,quốc toản,21265,22.7362246,106.3227223
cao bằng,21000,thông nông,21300,thông nông,21306,22.7810276,105.98100895
cao bằng,21000,thông nông,21300,đa thông,21307,22.8108244,105.99207605
cao bằng,21000,thông nông,21300,lương thông,21308,22.86088705,105.93270775
cao bằng,21000,thông nông,21300,vị quang,21309,22.9166269,105.9472665
cao bằng,21000,thông nông,21300,cần yên,21310,22.9132518,105.92189315
cao bằng,21000,thông nông,21300,cần nông,21311,22.90949875,105.8759308
cao bằng,21000,thông nông,21300,ngọc động,21312,22.7953445,105.932018
cao bằng,21000,thông nông,21300,yên sơn,21313,22.7811935,105.89598155
cao bằng,21000,thông nông,21300,thanh long,21314,22.74301995,105.95151305
cao bằng,21000,thông nông,21300,bình lãng,21315,22.7154769,105.9829359
cao bằng,21000,thông nông,21300,lương can,21316,22.76157705,106.0216215
cao bằng,21000,bảo lạc,21350,bảo lạc,21356,22.9480583,105.68229665
cao bằng,21000,bảo lạc,21350,cô ba,21357,22.9977353,105.7388593
cao bằng,21000,bảo lạc,21350,thượng hà,21358,23.00922705,105.68403485
cao bằng,21000,bảo lạc,21350,cốc pàng,21359,23.03834305,105.6190396
cao bằng,21000,bảo lạc,21350,bảo toàn,21360,22.9589375,105.595865
cao bằng,21000,bảo lạc,21350,hồng trị,21361,22.9126656,105.66923855
cao bằng,21000,bảo lạc,21350,kim cúc,21362,22.8658067,105.6619978
cao bằng,21000,bảo lạc,21350,hưng đạo,21363,22.81575305,105.707182
cao bằng,21000,bảo lạc,21350,hưng thịnh,21364,22.81644895,105.6589984
cao bằng,21000,bảo lạc,21350,sơn lộ,21365,22.754591,105.6854869
cao bằng,21000,bảo lạc,21350,sơn lập,21366,22.7089764,105.6173069
cao bằng,21000,bảo lạc,21350,đình phùng,21367,22.76602665,105.7895852
cao bằng,21000,bảo lạc,21350,huy giáp,21368,22.8174395,105.77819055
cao bằng,21000,bảo lạc,21350,hồng an,21369,22.83985155,105.8370091
cao bằng,21000,bảo lạc,21350,xuân trường,21370,22.92458995,105.8187246
cao bằng,21000,bảo lạc,21350,phan thanh,21371,22.89211355,105.74580895
cao bằng,21000,bảo lạc,21350,khánh xuân,21372,22.95416745,105.76987505
cao bằng,21000,bảo lâm,21400,pác miều,21406,22.8306631,105.492096
cao bằng,21000,bảo lâm,21400,mông ân,21407,22.81049455,105.54019845
cao bằng,21000,bảo lâm,21400,vĩnh phong,21408,22.83645355,105.5818963
cao bằng,21000,bảo lâm,21400,vĩnh quang,21409,22.8881862,105.58522225
cao bằng,21000,bảo lâm,21400,lý bôn,21410,22.9471825,105.50741355
cao bằng,21000,bảo lâm,21400,đức hạnh,21411,23.046689,105.53680955
cao bằng,21000,bảo lâm,21400,nam cao,21412,22.94535895,105.4096695
cao bằng,21000,bảo lâm,21400,tân việt,21413,22.87291205,105.46022755
cao bằng,21000,bảo lâm,21400,nam quang,21414,22.8779881,105.4689217
cao bằng,21000,bảo lâm,21400,thạch lâm,21415,22.877484,105.37698245
cao bằng,21000,bảo lâm,21400,quảng lâm,21416,22.83217485,105.37568105
cao bằng,21000,bảo lâm,21400,thái học,21417,22.74524495,105.514183
cao bằng,21000,bảo lâm,21400,yên thổ,21418,22.69437455,105.5302906
cao bằng,21000,bảo lâm,21400,thái sơn,21419,22.7463365,105.5842781
cao bằng,21000,nguyên bình,21500,nguyên bình,21506,22.64796945,105.9500186
cao bằng,21000,nguyên bình,21500,minh thanh,21507,22.64908505,106.01949905
cao bằng,21000,nguyên bình,21500,thái học,21508,22.6853249,106.00175845
cao bằng,21000,nguyên bình,21500,thể dục,21509,22.66625755,105.936945
cao bằng,21000,nguyên bình,21500,triệu nguyên,21510,22.7216689,105.91128755
cao bằng,21000,nguyên bình,21500,yên lạc,21511,22.76456845,105.8580444
cao bằng,21000,nguyên bình,21500,ca thành,21512,22.659461,105.9662455
cao bằng,21000,nguyên bình,21500,vũ nông,21513,22.678549,105.87778
cao bằng,21000,nguyên bình,21500,tĩnh túc,21514,22.64781685,105.8789134
cao bằng,21000,nguyên bình,21500,mai long,21515,22.64418665,105.7830834
cao bằng,21000,nguyên bình,21500,phan thanh,21516,22.58822295,105.80728765
cao bằng,21000,nguyên bình,21500,thành công,21517,22.55457045,105.86508845
cao bằng,21000,nguyên bình,21500,quang thành,21518,22.6037279,105.9262085
cao bằng,21000,nguyên bình,21500,hưng đạo,21519,22.55793845,105.96109625
cao bằng,21000,nguyên bình,21500,tam kim,21520,22.5955026,106.01304525
cao bằng,21000,nguyên bình,21500,hoa thám,21521,22.5928315,106.0752789
cao bằng,21000,nguyên bình,21500,thịnh vượng,21522,22.55387445,106.13395205
cao bằng,21000,nguyên bình,21500,lang môn,21523,22.65339955,106.108989
cao bằng,21000,nguyên bình,21500,minh tâm,21524,22.68818045,106.100242
cao bằng,21000,nguyên bình,21500,bắc hợp,21525,22.670886,106.05722555
cao bằng,21000,thạch an,21600,đông khê,21606,22.4241785,106.43972035
cao bằng,21000,thạch an,21600,danh sĩ,21607,22.4264006,106.50334155
cao bằng,21000,thạch an,21600,đức long,21608,22.4438775,106.51568
cao bằng,21000,thạch an,21600,thụy hùng,21609,22.4820439,106.48243185
cao bằng,21000,thạch an,21600,thị ngân,21610,22.5036365,106.41473285
cao bằng,21000,thạch an,21600,vân trình,21611,22.497518,106.392864
cao bằng,21000,thạch an,21600,thái cường,21612,22.4855163,106.35902875
cao bằng,21000,thạch an,21600,kim đồng,21613,22.54046195,106.32291145
cao bằng,21000,thạch an,21600,canh tân,21614,22.556273,106.24830505
cao bằng,21000,thạch an,21600,minh khai,21615,22.5114942,106.17633825
cao bằng,21000,thạch an,21600,quang trọng,21616,22.4388185,106.15510855
cao bằng,21000,thạch an,21600,đức thông,21617,22.46365515,106.27944235
cao bằng,21000,thạch an,21600,trọng con,21618,22.4187805,106.3634225
cao bằng,21000,thạch an,21600,lê lai,21619,22.4429855,106.42218245
cao bằng,21000,thạch an,21600,đức xuân,21620,22.38759795,106.43251045
cao bằng,21000,thạch an,21600,lê lợi,21621,22.39213945,106.47253995
cao bằng,21000,phục hòa,21650,hòa thuận,21656,22.52775515,106.53534655
cao bằng,21000,phục hòa,21650,đại sơn,21657,22.5486214,106.5484163
cao bằng,21000,phục hòa,21650,cách linh,21658,22.5818615,106.56142395
cao bằng,21000,phục hòa,21650,triệu ẩu,21659,22.63183035,106.5750218
cao bằng,21000,phục hòa,21650,hồng đại,21660,22.63100495,106.5172577
cao bằng,21000,phục hòa,21650,lương thiện,21661,22.5636429,106.4773225
cao bằng,21000,phục hòa,21650,tiên thành,21662,22.5370554,106.4416409
cao bằng,21000,phục hòa,21650,mỹ hưng,21663,22.50116995,106.52348045
cao bằng,21000,phục hòa,21650,tà lùng,21664,22.4874185,106.5676832
cao bằng,21000,hạ lang,21700,thanh nhật,21706,22.69258345,106.6658735
cao bằng,21000,hạ lang,21700,quang long,21707,22.69689735,106.73114755
cao bằng,21000,hạ lang,21700,đồng loan,21708,22.76086315,106.74063205
cao bằng,21000,hạ lang,21700,lý quốc,21709,22.78290305,106.7940188
cao bằng,21000,hạ lang,21700,minh long,21710,22.8131688,106.7509747
cao bằng,21000,hạ lang,21700,thắng lợi,21711,22.759004,106.69725995
cao bằng,21000,hạ lang,21700,đức quang,21712,22.74432595,106.63702955
cao bằng,21000,hạ lang,21700,kim loan,21713,22.73683545,106.600928
cao bằng,21000,hạ lang,21700,an lạc,21714,22.70046205,106.6061782
cao bằng,21000,hạ lang,21700,vinh quý,21715,22.65481555,106.64187295
cao bằng,21000,hạ lang,21700,cô ngân,21716,22.6158075,106.62049055
cao bằng,21000,hạ lang,21700,thị hoa,21717,22.594972,106.69235225
cao bằng,21000,hạ lang,21700,thái đức,21718,22.62541875,106.6870309
cao bằng,21000,hạ lang,21700,việt chu,21719,22.664735,106.7140225
cao bằng,21000,trùng khánh,21800,trùng khánh,21806,22.83099275,106.52864095
cao bằng,21000,trùng khánh,21800,khâm thành,21807,22.85800355,106.5263128
cao bằng,21000,trùng khánh,21800,đình phong,21808,22.87202755,106.6069005
cao bằng,21000,trùng khánh,21800,ngọc khê,21809,22.89214235,106.5792704
cao bằng,21000,trùng khánh,21800,ngọc côn,21810,22.92219895,106.5459255
cao bằng,21000,trùng khánh,21800,phong nậm,21811,22.8979444,106.5210129
cao bằng,21000,trùng khánh,21800,ngọc chung,21812,22.8822615,106.4627767
cao bằng,21000,trùng khánh,21800,lăng yên,21813,22.85813945,106.4382505
cao bằng,21000,trùng khánh,21800,lăng hiếu,21814,22.84346695,106.48816455
cao bằng,21000,trùng khánh,21800,cảnh tiên,21815,22.80717695,106.51216855
cao bằng,21000,trùng khánh,21800,đức hồng,21816,22.7948171,106.52468205
cao bằng,21000,trùng khánh,21800,trung phúc,21817,22.7914502,106.444602
cao bằng,21000,trùng khánh,21800,thông huề,21818,22.76882145,106.498332
cao bằng,21000,trùng khánh,21800,đoài côn,21819,22.73233095,106.5230735
cao bằng,21000,trùng khánh,21800,thân giáp,21820,22.75481255,106.53656965
cao bằng,21000,trùng khánh,21800,cao thăng,21821,22.78461045,106.566705
cao bằng,21000,trùng khánh,21800,đình minh,21822,22.824776,106.54837745
cao bằng,21000,trùng khánh,21800,phong châu,21823,22.81394555,106.58813495
cao bằng,21000,trùng khánh,21800,chí viễn,21824,22.8276898,106.6423129
cao bằng,21000,trùng khánh,21800,đàm thủy,21825,22.84908085,106.69518475
cao bằng,21000,quảng uyên,21900,quảng uyên,21906,22.69244745,106.44305705
cao bằng,21000,quảng uyên,21900,độc lập,21907,22.69690495,106.49083145
cao bằng,21000,quảng uyên,21900,bình lăng,21908,22.7232225,106.4950315
cao bằng,21000,quảng uyên,21900,quảng hưng,21909,22.75288705,106.44281095
cao bằng,21000,quảng uyên,21900,phi hải,21910,22.751645,106.39416245
cao bằng,21000,quảng uyên,21900,quốc phong,21911,22.71231545,106.43192345
cao bằng,21000,quảng uyên,21900,quốc dân,21912,22.71355955,106.3850545
cao bằng,21000,quảng uyên,21900,đoài khôn,21913,22.6752165,106.37020505
cao bằng,21000,quảng uyên,21900,phúc sen,21914,22.68494305,106.40445645
cao bằng,21000,quảng uyên,21900,tự do,21915,22.6565725,106.398193
cao bằng,21000,quảng uyên,21900,ngọc động,21916,22.6151168,106.39632225
cao bằng,21000,quảng uyên,21900,hoàng hải,21917,22.59122795,106.409026
cao bằng,21000,quảng uyên,21900,hạnh phúc,21918,22.5957105,106.4503795
cao bằng,21000,quảng uyên,21900,hồng quang,21919,22.61741905,106.49627805
cao bằng,21000,quảng uyên,21900,hồng định,21920,22.6298167,106.45314215
cao bằng,21000,quảng uyên,21900,chí thảo,21921,22.6695364,106.47318255
cao bằng,21000,quảng uyên,21900,cai bộ,21922,22.672115,106.55738355
tuyên quang,22000,tuyên quang,22100,an tường,22106,21.77664485,105.212481
tuyên quang,22000,tuyên quang,22100,nông tiến,22107,21.82869685,105.2439165
tuyên quang,22000,tuyên quang,22100,tràng đà,22108,21.84690315,105.2155333
tuyên quang,22000,tuyên quang,22100,tân hà,22109,21.8352207,105.19714155
tuyên quang,22000,tuyên quang,22100,minh xuân,22110,21.82547105,105.21587605
tuyên quang,22000,tuyên quang,22100,phan thiết,22111,21.8205745,105.20395635
tuyên quang,22000,tuyên quang,22100,ỷ la,22112,21.8144557,105.19081215
tuyên quang,22000,tuyên quang,22100,tân quang,22113,21.8145746,105.212758
tuyên quang,22000,tuyên quang,22100,hưng thành,22114,21.80139765,105.20826995
tuyên quang,22000,tuyên quang,22100,lưỡng vượng,22115,21.773786,105.22669665
tuyên quang,22000,tuyên quang,22100,an khang,22116,21.7799666,105.26079285
tuyên quang,22000,tuyên quang,22100,thái long,22117,21.739658,105.2415776
tuyên quang,22000,tuyên quang,22100,đội cấn,22118,21.7227489,105.22368255
tuyên quang,22000,yên sơn,22200,thắng quân,22206,21.87607215,105.16720525
tuyên quang,22000,yên sơn,22200,tân long,22207,21.8854445,105.2309861
tuyên quang,22000,yên sơn,22200,tân tiến,22208,21.89307245,105.29173095
tuyên quang,22000,yên sơn,22200,kiến thiết,22209,21.9722326,105.324716
tuyên quang,22000,yên sơn,22200,trung trực,22210,21.95455905,105.2823281
tuyên quang,22000,yên sơn,22200,xuân vân,22211,21.952271,105.232823
tuyên quang,22000,yên sơn,22200,qúy quân,22212,22.02304095,105.23458105
tuyên quang,22000,yên sơn,22200,lực hành,22213,22.01720045,105.1941609
tuyên quang,22000,yên sơn,22200,chiêu yên,22214,21.98073705,105.16048905
tuyên quang,22000,yên sơn,22200,phúc ninh,22215,21.93905905,105.18619845
tuyên quang,22000,yên sơn,22200,tứ quận,22216,21.8965801,105.1325905
tuyên quang,22000,yên sơn,22200,lang quán,22217,21.846291,105.110317
tuyên quang,22000,yên sơn,22200,chân sơn,22218,21.8158795,105.13055495
tuyên quang,22000,yên sơn,22200,mỹ bằng,22219,21.7496561,105.0895404
tuyên quang,22000,yên sơn,22200,phú lâm,22220,21.7628384,105.13182945
tuyên quang,22000,yên sơn,22200,nhữ hán,22221,21.72058755,105.14263545
tuyên quang,22000,yên sơn,22200,nhữ khê,22222,21.700564,105.181208
tuyên quang,22000,yên sơn,22200,đội bình,22223,21.6807815,105.211978
tuyên quang,22000,yên sơn,22200,tân bình,22224,21.6978266,105.23799415
tuyên quang,22000,yên sơn,22200,hoàng khai,22225,21.7570935,105.190956
tuyên quang,22000,yên sơn,22200,kim phú,22226,21.78199045,105.1716705
tuyên quang,22000,yên sơn,22200,trung môn,22227,21.82945065,105.16990895
tuyên quang,22000,yên sơn,22200,phú thịnh,22228,21.837611,105.2957709
tuyên quang,22000,yên sơn,22200,thái bình,22229,21.8106024,105.28666105
tuyên quang,22000,yên sơn,22200,tiến bộ,22230,21.770513,105.3371225
tuyên quang,22000,yên sơn,22200,công đa,22231,21.82726505,105.36433745
tuyên quang,22000,yên sơn,22200,kim quan,22232,21.857327,105.4364975
tuyên quang,22000,yên sơn,22200,đạo viện,22233,21.880129,105.351566
tuyên quang,22000,yên sơn,22200,trung sơn,22234,21.90483145,105.41425945
tuyên quang,22000,yên sơn,22200,hùng lợi,22235,21.90166945,105.481718
tuyên quang,22000,yên sơn,22200,trung minh,22236,21.96753255,105.50942895
tuyên quang,22000,chiêm hóa,22300,vĩnh lộc,22306,22.1517051,105.26887175
tuyên quang,22000,chiêm hóa,22300,ngọc hội,22307,22.16502195,105.30943455
tuyên quang,22000,chiêm hóa,22300,phú bình,22308,22.15350405,105.36254405
tuyên quang,22000,chiêm hóa,22300,bình phú,22309,22.18267855,105.42986955
tuyên quang,22000,chiêm hóa,22300,yên lập,22310,22.22280655,105.3847544
tuyên quang,22000,chiêm hóa,22300,hùng mỹ,22311,22.23622895,105.28884195
tuyên quang,22000,chiêm hóa,22300,phúc sơn,22312,22.32757695,105.24393495
tuyên quang,22000,chiêm hóa,22300,minh quang,22313,22.3449425,105.163159
tuyên quang,22000,chiêm hóa,22300,trung hà,22314,22.28724095,105.0633999
tuyên quang,22000,chiêm hóa,22300,hà lang,22315,22.235641,105.12412
tuyên quang,22000,chiêm hóa,22300,tân mỹ,22316,22.27715345,105.18249195
tuyên quang,22000,chiêm hóa,22300,tân an,22317,22.19554805,105.1900135
tuyên quang,22000,chiêm hóa,22300,xuân quang,22318,22.18752415,105.27258395
tuyên quang,22000,chiêm hóa,22300,phúc thịnh,22319,22.16907145,105.2437734
tuyên quang,22000,chiêm hóa,22300,tân thịnh,22320,22.1372154,105.2161525
tuyên quang,22000,chiêm hóa,22300,hòa phú,22321,22.13134505,105.17167355
tuyên quang,22000,chiêm hóa,22300,yên nguyên,22322,22.0552093,105.1729345
tuyên quang,22000,chiêm hóa,22300,hòa an,22323,22.09112455,105.2479485
tuyên quang,22000,chiêm hóa,22300,nhân lý,22324,22.057401,105.24700035
tuyên quang,22000,chiêm hóa,22300,bình nhân,22325,22.04129195,105.28892055
tuyên quang,22000,chiêm hóa,22300,vinh quang,22326,22.093444,105.29597205
tuyên quang,22000,chiêm hóa,22300,trung hòa,22327,22.1089835,105.2677981
tuyên quang,22000,chiêm hóa,22300,kim bình,22328,22.08822,105.33480845
tuyên quang,22000,chiêm hóa,22300,tri phú,22329,22.0235549,105.3904399
tuyên quang,22000,chiêm hóa,22300,linh phú,22330,22.01463905,105.4441165
tuyên quang,22000,chiêm hóa,22300,kiên đài,22331,22.11359955,105.440658
tuyên quang,22000,na hang,22400,na hang,22406,22.3530459,105.39798265
tuyên quang,22000,na hang,22400,sơn phú,22407,22.378407,105.4682235
tuyên quang,22000,na hang,22400,đà vị,22408,22.470218,105.54352
tuyên quang,22000,na hang,22400,hồng thái,22409,22.5330325,105.5628635
