province,province_code,district,district_code,ward,ward_code
hưng yên,17000,khoái châu,17800,dân tiến,17817
hưng yên,17000,khoái châu,17800,đồng tiến,17818
hưng yên,17000,khoái châu,17800,hồng tiến,17819
hưng yên,17000,khoái châu,17800,tân châu,17820
hưng yên,17000,khoái châu,17800,liên khê,17821
hưng yên,17000,khoái châu,17800,phùng hưng,17822
hưng yên,17000,khoái châu,17800,việt hòa,17823
hưng yên,17000,khoái châu,17800,đông ninh,17824
hưng yên,17000,khoái châu,17800,đại tập,17825
hưng yên,17000,khoái châu,17800,chí tân,17826
hưng yên,17000,khoái châu,17800,đại hưng,17827
hưng yên,17000,khoái châu,17800,thuần hưng,17828
hưng yên,17000,khoái châu,17800,thành công,17829
hưng yên,17000,khoái châu,17800,nhuế dương,17830
hưng yên,17000,kim động,17900,lương bằng,17906
hưng yên,17000,kim động,17900,nghĩa dân,17907
hưng yên,17000,kim động,17900,toàn thắng,17908
hưng yên,17000,kim động,17900,vĩnh xá,17909
hưng yên,17000,kim động,17900,phạm ngũ lão,17910
hưng yên,17000,kim động,17900,thọ vinh,17911
hưng yên,17000,kim động,17900,đồng thanh,17912
hưng yên,17000,kim động,17900,song mai,17913
hưng yên,17000,kim động,17900,chính nghĩa,17914
hưng yên,17000,kim động,17900,nhân la,17915
hưng yên,17000,kim động,17900,phú thịnh,17916
hưng yên,17000,kim động,17900,mai động,17917
hưng yên,17000,kim động,17900,đức hợp,17918
hưng yên,17000,kim động,17900,hùng an,17919
hưng yên,17000,kim động,17900,ngọc thanh,17920
hưng yên,17000,kim động,17900,vũ xá,17921
hưng yên,17000,kim động,17900,hiệp cường,17922
hà nam,18000,phủ lý,18100,lương khánh thiện,18106
hà nam,18000,phủ lý,18100,lam hạ,18107
hà nam,18000,phủ lý,18100,tiên hải,18108
hà nam,18000,phủ lý,18100,tiên hiệp,18109
hà nam,18000,phủ lý,18100,tiên tân,18110
hà nam,18000,phủ lý,18100,kim bình,18111
hà nam,18000,phủ lý,18100,quang trung,18112
hà nam,18000,phủ lý,18100,phù vân,18113
hà nam,18000,phủ lý,18100,lê hồng phong,18114
hà nam,18000,phủ lý,18100,châu sơn,18115
hà nam,18000,phủ lý,18100,thanh tuyền,18116
hà nam,18000,phủ lý,18100,thanh châu,18117
hà nam,18000,phủ lý,18100,liêm chính,18118
hà nam,18000,phủ lý,18100,trần hưng đạo,18119
hà nam,18000,phủ lý,18100,hai bà trưng,18120
hà nam,18000,phủ lý,18100,minh khai,18121
hà nam,18000,phủ lý,18100,liêm chung,18122
hà nam,18000,phủ lý,18100,trịnh xá,18123
hà nam,18000,phủ lý,18100,liêm tuyền,18124
hà nam,18000,phủ lý,18100,liêm tiết,18125
hà nam,18000,phủ lý,18100,đinh xá,18126
hà nam,18000,duy tiên,18200,hòa mạc,18206
hà nam,18000,duy tiên,18200,chuyên ngoại,18207
hà nam,18000,duy tiên,18200,mộc nam,18208
hà nam,18000,duy tiên,18200,mộc bắc,18209
hà nam,18000,duy tiên,18200,châu giang,18210
hà nam,18000,duy tiên,18200,yên bắc,18211
hà nam,18000,duy tiên,18200,bạch thượng,18212
hà nam,18000,duy tiên,18200,duy minh,18213
hà nam,18000,duy tiên,18200,duy hải,18214
hà nam,18000,duy tiên,18200,hoàng đông,18215
hà nam,18000,duy tiên,18200,đồng văn,18216
hà nam,18000,duy tiên,18200,tiên nội,18217
hà nam,18000,duy tiên,18200,tiên ngoại,18218
hà nam,18000,duy tiên,18200,châu sơn,18219
hà nam,18000,duy tiên,18200,tiên phong,18220
hà nam,18000,duy tiên,18200,đọi sơn,18221
hà nam,18000,duy tiên,18200,yên nam,18222
hà nam,18000,duy tiên,18200,trác văn,18223
hà nam,18000,kim bảng,18300,quế,18306
hà nam,18000,kim bảng,18300,văn xá,18307
hà nam,18000,kim bảng,18300,đồng hóa,18308
hà nam,18000,kim bảng,18300,nhật tân,18309
hà nam,18000,kim bảng,18300,hoàng tây,18310
hà nam,18000,kim bảng,18300,nhật tựu,18311
hà nam,18000,kim bảng,18300,đại cương,18312
hà nam,18000,kim bảng,18300,lê hồ,18313
hà nam,18000,kim bảng,18300,nguyễn úy,18314
hà nam,18000,kim bảng,18300,tượng lĩnh,18315
hà nam,18000,kim bảng,18300,tân sơn,18316
hà nam,18000,kim bảng,18300,thụy lôi,18317
hà nam,18000,kim bảng,18300,ngọc sơn,18318
hà nam,18000,kim bảng,18300,khả phong,18319
hà nam,18000,kim bảng,18300,ba sao,18320
hà nam,18000,kim bảng,18300,liên sơn,18321
hà nam,18000,kim bảng,18300,thanh sơn,18322
hà nam,18000,kim bảng,18300,thi sơn,18323
hà nam,18000,thanh liêm,18400,thanh hà,18406
hà nam,18000,thanh liêm,18400,thanh phong,18407
hà nam,18000,thanh liêm,18400,kiện khê,18408
hà nam,18000,thanh liêm,18400,thanh thủy,18409
hà nam,18000,thanh liêm,18400,thanh tân,18410
hà nam,18000,thanh liêm,18400,thanh hương,18411
hà nam,18000,thanh liêm,18400,thanh nghị,18412
hà nam,18000,thanh liêm,18400,thanh hải,18413
hà nam,18000,thanh liêm,18400,thanh nguyên,18414
hà nam,18000,thanh liêm,18400,thanh tâm,18415
hà nam,18000,thanh liêm,18400,liêm sơn,18416
hà nam,18000,thanh liêm,18400,liêm túc,18417
hà nam,18000,thanh liêm,18400,liêm thuận,18418
hà nam,18000,thanh liêm,18400,liêm phong,18419
hà nam,18000,thanh liêm,18400,liêm cần,18420
hà nam,18000,thanh liêm,18400,thanh bình,18421
hà nam,18000,thanh liêm,18400,thanh lưu,18422
hà nam,18000,bình lục,18500,bình mỹ,18506
hà nam,18000,bình lục,18500,an mỹ,18507
hà nam,18000,bình lục,18500,bối cầu,18508
hà nam,18000,bình lục,18500,an nội,18509
hà nam,18000,bình lục,18500,bồ đề,18510
hà nam,18000,bình lục,18500,an ninh,18511
hà nam,18000,bình lục,18500,ngọc lũ,18512
hà nam,18000,bình lục,18500,hưng công,18513
hà nam,18000,bình lục,18500,đồng du,18514
hà nam,18000,bình lục,18500,bình nghĩa,18515
hà nam,18000,bình lục,18500,tràng an,18516
hà nam,18000,bình lục,18500,đồn xá,18517
hà nam,18000,bình lục,18500,mỹ thọ,18518
hà nam,18000,bình lục,18500,la sơn,18519
hà nam,18000,bình lục,18500,an lão,18520
hà nam,18000,bình lục,18500,tiêu động,18521
hà nam,18000,bình lục,18500,an đổ,18522
hà nam,18000,bình lục,18500,trung lương,18523
hà nam,18000,bình lục,18500,vũ bản,18524
hà nam,18000,lý nhân,18600,vĩnh trụ,18606
hà nam,18000,lý nhân,18600,đồng lý,18607
hà nam,18000,lý nhân,18600,đức lý,18608
hà nam,18000,lý nhân,18600,bắc lý,18609
hà nam,18000,lý nhân,18600,chân lý,18610
hà nam,18000,lý nhân,18600,đạo lý,18611
hà nam,18000,lý nhân,18600,nguyên lý,18612
hà nam,18000,lý nhân,18600,công lý,18613
hà nam,18000,lý nhân,18600,chính lý,18614
hà nam,18000,lý nhân,18600,hợp lý,18615
hà nam,18000,lý nhân,18600,văn lý,18616
hà nam,18000,lý nhân,18600,nhân khang,18617
hà nam,18000,lý nhân,18600,nhân chính,18618
hà nam,18000,lý nhân,18600,nhân nghĩa,18619
hà nam,18000,lý nhân,18600,nhân bình,18620
hà nam,18000,lý nhân,18600,xuân khê,18621
hà nam,18000,lý nhân,18600,tiến thắng,18622
hà nam,18000,lý nhân,18600,hòa hậu,18623
hà nam,18000,lý nhân,18600,phú phúc,18624
hà nam,18000,lý nhân,18600,nhân thịnh,18625
hà nam,18000,lý nhân,18600,nhân mỹ,18626
hà nam,18000,lý nhân,18600,nhân hưng,18627
hà nam,18000,lý nhân,18600,nhân đạo,18628
hà giang,20000,hà giang,20100,trần phú,20106
hà giang,20000,hà giang,20100,ngọc hà,20107
hà giang,20000,hà giang,20100,ngọc đường,20108
hà giang,20000,hà giang,20100,quang trung,20109
hà giang,20000,hà giang,20100,nguyễn trãi,20110
hà giang,20000,hà giang,20100,minh khai,20111
hà giang,20000,hà giang,20100,phương độ,20112
hà giang,20000,hà giang,20100,phương thiện,20113
hà giang,20000,vị xuyên,20200,vị xuyên,20206
hà giang,20000,vị xuyên,20200,ngọc linh,20207
hà giang,20000,vị xuyên,20200,ngọc minh,20208
hà giang,20000,vị xuyên,20200,linh hồ,20209
hà giang,20000,vị xuyên,20200,kim linh,20210
hà giang,20000,vị xuyên,20200,kim thạch,20211
hà giang,20000,vị xuyên,20200,tùng bá,20212
hà giang,20000,vị xuyên,20200,thuận hòa,20213
hà giang,20000,vị xuyên,20200,minh tân,20214
hà giang,20000,vị xuyên,20200,thanh thủy,20215
hà giang,20000,vị xuyên,20200,thanh đức,20216
hà giang,20000,vị xuyên,20200,xín chải,20217
hà giang,20000,vị xuyên,20200,lao chải,20218
hà giang,20000,vị xuyên,20200,phương tiến,20219
hà giang,20000,vị xuyên,20200,phong quang,20220
hà giang,20000,vị xuyên,20200,phú linh,20221
hà giang,20000,vị xuyên,20200,đạo đức,20222
hà giang,20000,vị xuyên,20200,cao bồ,20223
hà giang,20000,vị xuyên,20200,thượng sơn,20224
hà giang,20000,vị xuyên,20200,quảng ngần,20225
hà giang,20000,vị xuyên,20200,việt lâm,20226
hà giang,20000,vị xuyên,20200,nông trường việt lâm,20227
hà giang,20000,vị xuyên,20200,trung thành,20228
hà giang,20000,vị xuyên,20200,bạch ngọc,20229
hà giang,20000,yên minh,20300,yên minh,20306
hà giang,20000,yên minh,20300,hữu vinh,20307
hà giang,20000,yên minh,20300,sủng thài,20308
hà giang,20000,yên minh,20300,sủng cháng,20309
hà giang,20000,yên minh,20300,thắng mố,20310
hà giang,20000,yên minh,20300,phú lũng,20311
hà giang,20000,yên minh,20300,bạch đích,20312
hà giang,20000,yên minh,20300,na khê,20313
hà giang,20000,yên minh,20300,lao và chải,20314
hà giang,20000,yên minh,20300,đông minh,20315
hà giang,20000,yên minh,20300,ngam la,20316
hà giang,20000,yên minh,20300,đường thượng,20317
hà giang,20000,yên minh,20300,du già,20318
hà giang,20000,yên minh,20300,du tiến,20319
hà giang,20000,yên minh,20300,ngọc long,20320
hà giang,20000,yên minh,20300,lũng hồ,20321
hà giang,20000,yên minh,20300,mậu long,20322
hà giang,20000,yên minh,20300,mậu duệ,20323
hà giang,20000,quản bạ,20350,tam sơn,20356
hà giang,20000,quản bạ,20350,cán tỷ,20357
hà giang,20000,quản bạ,20350,bát đại sơn,20358
hà giang,20000,quản bạ,20350,nghĩa thuận,20359
hà giang,20000,quản bạ,20350,cao mã pờ,20360
hà giang,20000,quản bạ,20350,tùng vài,20361
hà giang,20000,quản bạ,20350,tả ván,20362
hà giang,20000,quản bạ,20350,thanh vân,20363
hà giang,20000,quản bạ,20350,quyết tiến,20364
hà giang,20000,quản bạ,20350,quản bạ,20365
hà giang,20000,quản bạ,20350,đông hà,20366
hà giang,20000,quản bạ,20350,thái an,20367
hà giang,20000,quản bạ,20350,lùng tám,20368
hà giang,20000,mèo vạc,20400,mèo vạc,20406
hà giang,20000,mèo vạc,20400,giàng chu phìn,20407
hà giang,20000,mèo vạc,20400,xín cái,20408
hà giang,20000,mèo vạc,20400,thượng phùng,20409
hà giang,20000,mèo vạc,20400,pải lủng,20410
hà giang,20000,mèo vạc,20400,pả vi,20411
hà giang,20000,mèo vạc,20400,sủng trà,20412
hà giang,20000,mèo vạc,20400,sủng máng,20413
hà giang,20000,mèo vạc,20400,lũng chinh,20414
hà giang,20000,mèo vạc,20400,nậm ban,20415
hà giang,20000,mèo vạc,20400,niêm sơn,20416
hà giang,20000,mèo vạc,20400,niêm tòng,20417
hà giang,20000,mèo vạc,20400,khâu vai,20418
hà giang,20000,mèo vạc,20400,tát ngà,20419
hà giang,20000,mèo vạc,20400,tả lủng,20420
hà giang,20000,mèo vạc,20400,cán chu phìn,20421
hà giang,20000,mèo vạc,20400,lũng pù,20422
hà giang,20000,mèo vạc,20400,sơn vĩ,20423
hà giang,20000,đồng văn,20500,đồng văn,20506
hà giang,20000,đồng văn,20500,má lé,20507
hà giang,20000,đồng văn,20500,lũng cú,20508
hà giang,20000,đồng văn,20500,lũng táo,20509
hà giang,20000,đồng văn,20500,xà phìn,20510
hà giang,20000,đồng văn,20500,sủng là,20511
hà giang,20000,đồng văn,20500,phó bảng,20512
hà giang,20000,đồng văn,20500,phố là,20513
hà giang,20000,đồng văn,20500,phố cáo,20514
hà giang,20000,đồng văn,20500,lũng thầu,20515
hà giang,20000,đồng văn,20500,vần chải,20516
hà giang,20000,đồng văn,20500,sủng trái,20517
hà giang,20000,đồng văn,20500,lũng phìn,20518
hà giang,20000,đồng văn,20500,hố quáng phìn,20519
hà giang,20000,đồng văn,20500,sảng tủng,20520
hà giang,20000,đồng văn,20500,sính lủng,20521
hà giang,20000,đồng văn,20500,thài phìn tủng,20522
hà giang,20000,đồng văn,20500,tả phìn,20523
hà giang,20000,đồng văn,20500,tả lủng,20524
hà giang,20000,hoàng su phì,20600,vinh quang,20606
hà giang,20000,hoàng su phì,20600,tân tiến,20607
hà giang,20000,hoàng su phì,20600,túng sán,20608
hà giang,20000,hoàng su phì,20600,đản ván,20609
hà giang,20000,hoàng su phì,20600,thèn chu phìn,20610
hà giang,20000,hoàng su phì,20600,pố lồ,20611
hà giang,20000,hoàng su phì,20600,thàng tín,20612
hà giang,20000,hoàng su phì,20600,bản máy,20613
hà giang,20000,hoàng su phì,20600,bản phùng,20614
hà giang,20000,hoàng su phì,20600,chiến phố,20615
hà giang,20000,hoàng su phì,20600,tụ nhân,20616
hà giang,20000,hoàng su phì,20600,nàng đôn,20617
hà giang,20000,hoàng su phì,20600,pờ ly ngài,20618
hà giang,20000,hoàng su phì,20600,sán xả hồ,20619
hà giang,20000,hoàng su phì,20600,bản luốc,20620
hà giang,20000,hoàng su phì,20600,hồ thầu,20621
hà giang,20000,hoàng su phì,20600,nậm khòa,20622
hà giang,20000,hoàng su phì,20600,thông nguyên,20623
hà giang,20000,hoàng su phì,20600,nậm tỵ,20624
hà giang,20000,hoàng su phì,20600,nam sơn,20625
hà giang,20000,hoàng su phì,20600,bản péo,20626
hà giang,20000,hoàng su phì,20600,nậm dịch,20627
hà giang,20000,hoàng su phì,20600,ngàm đăng vài,20628
hà giang,20000,hoàng su phì,20600,bản nhùng,20629
hà giang,20000,hoàng su phì,20600,tả sử choóng,20630
hà giang,20000,xín mần,20700,cốc pài,20706
hà giang,20000,xín mần,20700,thèn phàng,20707
hà giang,20000,xín mần,20700,bản díu,20708
hà giang,20000,xín mần,20700,nàn xỉn,20709
hà giang,20000,xín mần,20700,xín mần,20710
hà giang,20000,xín mần,20700,chí cà,20711
hà giang,20000,xín mần,20700,pà vầy sủ,20712
hà giang,20000,xín mần,20700,nàn ma,20713
hà giang,20000,xín mần,20700,bản ngò,20714
hà giang,20000,xín mần,20700,nấm dẩn,20715
hà giang,20000,xín mần,20700,nà chì,20716
hà giang,20000,xín mần,20700,khuôn lùng,20717
hà giang,20000,xín mần,20700,quảng nguyên,20718
hà giang,20000,xín mần,20700,chế là,20719
hà giang,20000,xín mần,20700,tả nhìu,20720
hà giang,20000,xín mần,20700,cốc rế,20721
hà giang,20000,xín mần,20700,thu tà,20722
hà giang,20000,xín mần,20700,ngán chiên,20723
hà giang,20000,xín mần,20700,trung thịnh,20724
hà giang,20000,quang bình,20750,yên bình,20756
hà giang,20000,quang bình,20750,tân bắc,20757
hà giang,20000,quang bình,20750,tân trịnh,20758
hà giang,20000,quang bình,20750,xuân minh,20759
hà giang,20000,quang bình,20750,tiên nguyên,20760
hà giang,20000,quang bình,20750,tân nam,20761
hà giang,20000,quang bình,20750,yên thành,20762
hà giang,20000,quang bình,20750,bản rịa,20763
hà giang,20000,quang bình,20750,bằng lang,20764
hà giang,20000,quang bình,20750,nà khương,20765
hà giang,20000,quang bình,20750,xuân giang,20766
hà giang,20000,quang bình,20750,tiên yên,20767
hà giang,20000,quang bình,20750,vĩ thượng,20768
hà giang,20000,quang bình,20750,hương sơn,20769
hà giang,20000,quang bình,20750,yên hà,20770
hà giang,20000,bắc quang,20800,việt quang,20806
hà giang,20000,bắc quang,20800,việt vinh,20807
hà giang,20000,bắc quang,20800,đồng tâm,20808
hà giang,20000,bắc quang,20800,đồng tiến,20809
hà giang,20000,bắc quang,20800,tân thành,20810
hà giang,20000,bắc quang,20800,tân lập,20811
hà giang,20000,bắc quang,20800,tân quang,20812
hà giang,20000,bắc quang,20800,việt hồng,20813
hà giang,20000,bắc quang,20800,tiên kiều,20814
hà giang,20000,bắc quang,20800,vĩnh phúc,20815
hà giang,20000,bắc quang,20800,đồng yên,20816
hà giang,20000,bắc quang,20800,đông thành,20817
hà giang,20000,bắc quang,20800,vĩnh hảo,20818
hà giang,20000,bắc quang,20800,vĩnh tuy,20819
hà giang,20000,bắc quang,20800,hùng an,20820
hà giang,20000,bắc quang,20800,quang minh,20821
hà giang,20000,bắc quang,20800,vô điếm,20822
hà giang,20000,bắc quang,20800,đức xuân,20823
hà giang,20000,bắc quang,20800,liên hiệp,20824
hà giang,20000,bắc quang,20800,hữu sản,20825
hà giang,20000,bắc quang,20800,thượng bình,20826
hà giang,20000,bắc quang,20800,kim ngọc,20827
hà giang,20000,bắc quang,20800,bằng hành,20828
hà giang,20000,bắc mê,20900,yên phú,20906
hà giang,20000,bắc mê,20900,yên phong,20907
hà giang,20000,bắc mê,20900,giáp trung,20908
hà giang,20000,bắc mê,20900,minh sơn,20909
hà giang,20000,bắc mê,20900,yên định,20910
hà giang,20000,bắc mê,20900,minh ngọc,20911
hà giang,20000,bắc mê,20900,lạc nông,20912
hà giang,20000,bắc mê,20900,thượng tân,20913
hà giang,20000,bắc mê,20900,phiêng luông,20914
hà giang,20000,bắc mê,20900,yên cường,20915
hà giang,20000,bắc mê,20900,đường hồng,20916
hà giang,20000,bắc mê,20900,đường âm,20917
hà giang,20000,bắc mê,20900,phú nam,20918
hà giang,20000,bắc mê,20900,yên phong,20919
cao bằng,21000,cao bằng,21100,hợp giang,21106
cao bằng,21000,cao bằng,21100,sông bằng,21107
cao bằng,21000,cao bằng,21100,ngọc xuân,21108
cao bằng,21000,cao bằng,21100,đề thám,21109
cao bằng,21000,cao bằng,21100,sông hiến,21110
cao bằng,21000,cao bằng,21100,hòa chung,21111
cao bằng,21000,cao bằng,21100,tân giang,21112
cao bằng,21000,cao bằng,21100,duyệt trung,21113
cao bằng,21000,cao bằng,21100,vĩnh quang,21114
cao bằng,21000,cao bằng,21100,hưng đạo,21115
cao bằng,21000,cao bằng,21100,chu trinh,21116
cao bằng,21000,hòa an,21150,nước hai,21156
cao bằng,21000,hòa an,21150,nam tuấn,21157
cao bằng,21000,hòa an,21150,dân chủ,21158
cao bằng,21000,hòa an,21150,đức long,21159
cao bằng,21000,hòa an,21150,trương lương,21160
cao bằng,21000,hòa an,21150,công trừng,21161
cao bằng,21000,hòa an,21150,bình long,21162
cao bằng,21000,hòa an,21150,hồng việt,21163
cao bằng,21000,hòa an,21150,hoàng tung,21164
cao bằng,21000,hòa an,21150,bình dương,21165
cao bằng,21000,hòa an,21150,bạch đằng,21166
cao bằng,21000,hòa an,21150,lê chung,21167
cao bằng,21000,hòa an,21150,bế triều,21168
cao bằng,21000,hòa an,21150,đại tiến,21169
cao bằng,21000,hòa an,21150,đức xuân,21170
cao bằng,21000,hòa an,21150,ngũ lão,21171
cao bằng,21000,hòa an,21150,nguyễn huệ,21172
cao bằng,21000,hòa an,21150,trưng vương,21173
cao bằng,21000,hòa an,21150,quang trung,21174
cao bằng,21000,hòa an,21150,hà trì,21175
cao bằng,21000,hòa an,21150,hồng nam,21176
cao bằng,21000,hà quảng,21200,xuân hòa,21206
cao bằng,21000,hà quảng,21200,vần dính,21207
cao bằng,21000,hà quảng,21200,thượng thôn,21208
cao bằng,21000,hà quảng,21200,nội thôn,21209
cao bằng,21000,hà quảng,21200,cải viên,21210
cao bằng,21000,hà quảng,21200,vân an,21211
cao bằng,21000,hà quảng,21200,lũng nặm,21212
cao bằng,21000,hà quảng,21200,kéo yên,21213
cao bằng,21000,hà quảng,21200,trường hà,21214
cao bằng,21000,hà quảng,21200,nà sác,21215
cao bằng,21000,hà quảng,21200,sóc hà,21216
cao bằng,21000,hà quảng,21200,quý quân,21217
cao bằng,21000,hà quảng,21200,đào ngạn,21218
cao bằng,21000,hà quảng,21200,phù ngọc,21219
cao bằng,21000,hà quảng,21200,hạ thôn,21220
cao bằng,21000,hà quảng,21200,mã ba,21221
cao bằng,21000,hà quảng,21200,sĩ hai,21222
cao bằng,21000,hà quảng,21200,hồng sĩ,21223
cao bằng,21000,hà quảng,21200,tổng cọt,21224
cao bằng,21000,trà lĩnh,21250,hùng quốc,21256
cao bằng,21000,trà lĩnh,21250,xuân nội,21257
cao bằng,21000,trà lĩnh,21250,quang trung,21258
cao bằng,21000,trà lĩnh,21250,tri phương,21259
cao bằng,21000,trà lĩnh,21250,quang hán,21260
cao bằng,21000,trà lĩnh,21250,cô mười,21261
cao bằng,21000,trà lĩnh,21250,quang vinh,21262
cao bằng,21000,trà lĩnh,21250,lưu ngọc,21263
cao bằng,21000,trà lĩnh,21250,cao chương,21264
cao bằng,21000,trà lĩnh,21250,quốc toản,21265
cao bằng,21000,thông nông,21300,thông nông,21306
cao bằng,21000,thông nông,21300,đa thông,21307
cao bằng,21000,thông nông,21300,lương thông,21308
cao bằng,21000,thông nông,21300,vị quang,21309
cao bằng,21000,thông nông,21300,cần yên,21310
cao bằng,21000,thông nông,21300,cần nông,21311
cao bằng,21000,thông nông,21300,ngọc động,21312
cao bằng,21000,thông nông,21300,yên sơn,21313
cao bằng,21000,thông nông,21300,thanh long,21314
cao bằng,21000,thông nông,21300,bình lãng,21315
cao bằng,21000,thông nông,21300,lương can,21316
cao bằng,21000,bảo lạc,21350,bảo lạc,21356
cao bằng,21000,bảo lạc,21350,cô ba,21357
cao bằng,21000,bảo lạc,21350,thượng hà,21358
cao bằng,21000,bảo lạc,21350,cốc pàng,21359
cao bằng,21000,bảo lạc,21350,bảo toàn,21360
cao bằng,21000,bảo lạc,21350,hồng trị,21361
cao bằng,21000,bảo lạc,21350,kim cúc,21362
cao bằng,21000,bảo lạc,21350,hưng đạo,21363
cao bằng,21000,bảo lạc,21350,hưng thịnh,21364
cao bằng,21000,bảo lạc,21350,sơn lộ,21365
cao bằng,21000,bảo lạc,21350,sơn lập,21366
cao bằng,21000,bảo lạc,21350,đình phùng,21367
cao bằng,21000,bảo lạc,21350,huy giáp,21368
cao bằng,21000,bảo lạc,21350,hồng an,21369
cao bằng,21000,bảo lạc,21350,xuân trường,21370
cao bằng,21000,bảo lạc,21350,phan thanh,21371
cao bằng,21000,bảo lạc,21350,khánh xuân,21372
cao bằng,21000,bảo lâm,21400,pác miều,21406
cao bằng,21000,bảo lâm,21400,mông ân,21407
cao bằng,21000,bảo lâm,21400,vĩnh phong,21408
cao bằng,21000,bảo lâm,21400,vĩnh quang,21409
cao bằng,21000,bảo lâm,21400,lý bôn,21410
cao bằng,21000,bảo lâm,21400,đức hạnh,21411
cao bằng,21000,bảo lâm,21400,nam cao,21412
cao bằng,21000,bảo lâm,21400,tân việt,21413
cao bằng,21000,bảo lâm,21400,nam quang,21414
cao bằng,21000,bảo lâm,21400,thạch lâm,21415
cao bằng,21000,bảo lâm,21400,quảng lâm,21416
cao bằng,21000,bảo lâm,21400,thái học,21417
cao bằng,21000,bảo lâm,21400,yên thổ,21418
cao bằng,21000,bảo lâm,21400,thái sơn,21419
cao bằng,21000,nguyên bình,21500,nguyên bình,21506
cao bằng,21000,nguyên bình,21500,minh thanh,21507
cao bằng,21000,nguyên bình,21500,thái học,21508
cao bằng,21000,nguyên bình,21500,thể dục,21509
cao bằng,21000,nguyên bình,21500,triệu nguyên,21510
cao bằng,21000,nguyên bình,21500,yên lạc,21511
cao bằng,21000,nguyên bình,21500,ca thành,21512
cao bằng,21000,nguyên bình,21500,vũ nông,21513
cao bằng,21000,nguyên bình,21500,tĩnh túc,21514
cao bằng,21000,nguyên bình,21500,mai long,21515
cao bằng,21000,nguyên bình,21500,phan thanh,21516
cao bằng,21000,nguyên bình,21500,thành công,21517
cao bằng,21000,nguyên bình,21500,quang thành,21518
cao bằng,21000,nguyên bình,21500,hưng đạo,21519
cao bằng,21000,nguyên bình,21500,tam kim,21520
cao bằng,21000,nguyên bình,21500,hoa thám,21521
cao bằng,21000,nguyên bình,21500,thịnh vượng,21522
cao bằng,21000,nguyên bình,21500,lang môn,21523
cao bằng,21000,nguyên bình,21500,minh tâm,21524
cao bằng,21000,nguyên bình,21500,bắc hợp,21525
cao bằng,21000,thạch an,21600,đông khê,21606
cao bằng,21000,thạch an,21600,danh sĩ,21607
cao bằng,21000,thạch an,21600,đức long,21608
cao bằng,21000,thạch an,21600,thụy hùng,21609
cao bằng,21000,thạch an,21600,thị ngân,21610
cao bằng,21000,thạch an,21600,vân trình,21611
cao bằng,21000,thạch an,21600,thái cường,21612
cao bằng,21000,thạch an,21600,kim đồng,21613
cao bằng,21000,thạch an,21600,canh tân,21614
cao bằng,21000,thạch an,21600,minh khai,21615
cao bằng,21000,thạch an,21600,quang trọng,21616
cao bằng,21000,thạch an,21600,đức thông,21617
cao bằng,21000,thạch an,21600,trọng con,21618
cao bằng,21000,thạch an,21600,lê lai,21619
cao bằng,21000,thạch an,21600,đức xuân,21620
cao bằng,21000,thạch an,21600,lê lợi,21621
cao bằng,21000,phục hòa,21650,hòa thuận,21656
cao bằng,21000,phục hòa,21650,đại sơn,21657
cao bằng,21000,phục hòa,21650,cách linh,21658
cao bằng,21000,phục hòa,21650,triệu ẩu,21659
cao bằng,21000,phục hòa,21650,hồng đại,21660
cao bằng,21000,phục hòa,21650,lương thiện,21661
cao bằng,21000,phục hòa,21650,tiên thành,21662
cao bằng,21000,phục hòa,21650,mỹ hưng,21663
cao bằng,21000,phục hòa,21650,tà lùng,21664
cao bằng,21000,hạ lang,21700,thanh nhật,21706
cao bằng,21000,hạ lang,21700,quang long,21707
cao bằng,21000,hạ lang,21700,đồng loan,21708
cao bằng,21000,hạ lang,21700,lý quốc,21709
cao bằng,21000,hạ lang,21700,minh long,21710
cao bằng,21000,hạ lang,21700,thắng lợi,21711
cao bằng,21000,hạ lang,21700,đức quang,21712
cao bằng,21000,hạ lang,21700,kim loan,21713
cao bằng,21000,hạ lang,21700,an lạc,21714
cao bằng,21000,hạ lang,21700,vinh quý,21715
cao bằng,21000,hạ lang,21700,cô ngân,21716
cao bằng,21000,hạ lang,21700,thị hoa,21717
cao bằng,21000,hạ lang,21700,thái đức,21718
cao bằng,21000,hạ lang,21700,việt chu,21719
cao bằng,21000,trùng khánh,21800,trùng khánh,21806
cao bằng,21000,trùng khánh,21800,khâm thành,21807
cao bằng,21000,trùng khánh,21800,đình phong,21808
cao bằng,21000,trùng khánh,21800,ngọc khê,21809
cao bằng,21000,trùng khánh,21800,ngọc côn,21810
cao bằng,21000,trùng khánh,21800,phong nậm,21811
cao bằng,21000,trùng khánh,21800,ngọc chung,21812
cao bằng,21000,trùng khánh,21800,lăng yên,21813
cao bằng,21000,trùng khánh,21800,lăng hiếu,21814
cao bằng,21000,trùng khánh,21800,cảnh tiên,21815
cao bằng,21000,trùng khánh,21800,đức hồng,21816
cao bằng,21000,trùng khánh,21800,trung phúc,21817
cao bằng,21000,trùng khánh,21800,thông huề,21818
cao bằng,21000,trùng khánh,21800,đoài côn,21819
cao bằng,21000,trùng khánh,21800,thân giáp,21820
cao bằng,21000,trùng khánh,21800,cao thăng,21821
cao bằng,21000,trùng khánh,21800,đình minh,21822
cao bằng,21000,trùng khánh,21800,phong châu,21823
cao bằng,21000,trùng khánh,21800,chí viễn,21824
